Unnamed: 0,player,game,card,one,play,point,new,take,use,turn,build,action,place,board,round,win,two,end,time,must,tile,score,differ,power,also,set,dice,first,get,number,citi,move,make,three,deck,hand,start,includ,collect,order,charact,world,mdash,resourc,victori,hero,may,tri,publish,four,mani,color,need,way,rule,control,space,base,token,uniqu,choos,oppon,complet,draw,ndash,gain,special,team,edit,allow,abil,five,creat,roll,good,everi,work,phase,battl,role,ship,find,come,becom,monster,piec,worker,adventur,best,mdashdescript,anoth,combin,even,possibl,help,expans,money,locat,around,give,Description
6830,3,3,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zendo is a game of inductive logic in which one player the master creates a rule that the rest of the players as students try to figure out by building and studying configurations of the game pieces the first student to correctly guess the rule wins inspired by eleusis zendo uses looney pyramids but was released as a standalone game in july 2003 in 2017 a version of zendo was released that had only one size of pyramid but added blocks and wedges it also includes an optional system of cards for generating the masters rule useful for novice players who are not yet comfortable making their own rules 
22398,3,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,from the back of the box you have 10 days in asia touring by train airplane ship or on foot chart your course from start to finish using destination and transportation tiles with a little luck and clever planning you just might outmaneuver your fellow travelers the first traveler to make connections for a ten day journey wins the game in this fourth installment of the 10 days in series the players are touring asia arranging their tiles on the ten days open spots of their trays to create a string of consecutive steps that once completed creates one consecutive journey tiles of neighboring countries may be placed sidebyside on the tray with trains ships and airplanes connecting distant countries depending on where they are located tiles cannot be rearranged in a tray but must be replaced one at a time from the few faceup tiles available to all players or from a random draw this installment introduces railroads which allow players to connect any countries that have stops along a selected rail line these work in addition to the nowfamiliar airlines connecting countries of the same color and ocean liners although now you have two oceans to contend with 
7866,3,1,0,3,0,0,1,0,1,1,0,0,2,0,0,1,2,0,1,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you have 10 days in the usa travel the country by jet car and on foot plan your trip from start to finish using destination and transportation tiles with a little luck and clever planning you just might outwit your fellow travelers this is the first installment in the 10 days in series there are 50 state tiles 10 colored airplane tiles and 6 car tiles players all flip tiles one at a time examine them and put them in the 10 days of their tile tray in any order then in turn they draw a tile from one of three faceup piles or a facedown pile the new tile may replace one tile in their tray with that tile or the unused drawn tile discarded onto any of the faceup piles alternatively players may swap any two tiles in their tray when a player has all their days connected correctly they win the game travel connections by foot bordering state tiles may be placed sidebyside by automobile states may be connected by driving through a third state which borders them both the car tile is put between them by air two states of the same color may be connected by a samecolor airplane placed between them 
204298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,two figure pack for arcadia quest for heroes anvil amp valma 
189197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the mighty chaos dragon is sowing chaos into the city of arcadia the laws of nature hardly apply and the very fabric of reality that holds the realm together threatens to unravel the guilds of arcadia will need an uneasy truce between them in order to take down this magnificent chaotic foe 
188448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hiumllda is a playable hero with a miniature and card for arcadia quest and arcadia quest inferno she is a kickstarter exclusive character gotten by having backed arcadia quest inferno and additionally having made the optional purchase for the arcadia quest frost dragon expansion 
199352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hoshi is a playable hero with a miniature and card for arcadia quest and arcadia quest inferno she is a kickstarter exclusive character gotten by having backed arcadia quest inferno and additionally having made the optional purchase for the arcadia quest fire dragon expansion 
189261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nina is a playable hero with a miniature and card for arcadia quest and arcadia quest inferno she is a kickstarter exclusive character gotten by having backed arcadia quest inferno and additionally having made the optional purchase for the arcadia quest chaos dragon expansion 
204303,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this addon brings 3 brand new pets for you to chase down and add to your guilds wilhelm the goat joey the kangaroo and dawn the phoenix each of them comes with their pet figure and cards for all levels 
234069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,level 1 armor 0 health 2 ability may store up to 3 unused noncrit rolled by close owners lost if chuck dies close owners may move these stored results to their rolls promotional figure offered by the dice tower 
234070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense 2 health 3 ability exhaust hero to unexhaust a hero in line of sight promotional figure first offered at gencon 2017 from cmon 
260789,2,6,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,assassins creed brotherhood of venice is a cooperative miniature board game taking place in the heart of the italian renaissance through a storydriven campaign of 26 memories in venice in 1509 choose your assassins according to their unique abilities level up during the campaign and unlock new skills for each of them fight or stay incognito thanks to the equipment found in chests or manufactured by leonardo da vinci evade your pursuers by climbing on roofs and towers then synchronize to reveal new game elements bribe your enemies use secret hideouts to escape patrols and flip mechanisms to change the level layout after each memory fall back to your headquarters to heal your wounds grow your brotherhoods fame and craft special equipment the game features a save system that allows the number of players to vary between each campaign and the level of play adjusts according to the number of players the retail edition of assassins creed brotherhood of venice features the same scenarios as the original kickstarter release and therefore the same gameplay experience what has changed is that all of the miniatures other than the five detailed assassin figurines have been replaced with standees so the game includes 5 miniatures 139 standees 6 secret envelopes 41 tiles and more than 400 cards many surprises await in the sealed envelopes meet the many famous personalities youve encountered in the assassins creed video games as well as four unique ones created especially for this game 
6187,9,4,13,2,4,1,0,0,2,7,0,0,1,2,1,0,2,2,0,1,7,0,1,0,0,0,0,0,0,4,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,avalon is a cardbased game where a line of 11 landscape cards form the board and the cards in your hand are made up of knights and enchantresses there are 8 of each in each of five different colors for a total of 80 cards which both players share as a common draw deck the game starts with the landscapes face down randomly assigned knights or enchantresses on each players side of the landscape cards and five knightsenchantresses in each players hand in the course of the game if you play knights on your side of the territory and you have at least as many cards on your side before playing the card you have the option of declaring an attack with that knight the other player has a chance to respond by defending with a knight of exactly the same color in which case both knights are left in place if the attacker is successful the loser loses all of their cards from their side and the winner loses an equal number then the winner must lose an additional number of cards from their side or the hand equal to the total number of knights on both sides that were involved in the conflict finally the region is turned face up with the crowns on the bottom facing toward the controlling player you can only attack up to two landscapes per turn but you may play as many cards as you would like to on your turn the max hand size at the end of a round is 5 the object is to control 15 crowns at the end of your turn number of crowns on a card ranges from 13 two landscape cards have special abilities avalon reduces your loss from battles by one once per turn and the forest with a standing stone allows you to declare an attack on your opponent with an enchantress as if she was a knight enchantresses normally will convert enemy knights from their side of the board to yours unless countered with a same color enchantress the countering player receives the aggressors attacking enchantress into his hand if he counters an enchantress when the player is done playing cards he draws one of the 5 light tiles or 4 dark tiles that describe the options for replenishing cards in hand light tiles give you their benefit immediately and dark tiles give you their benefit at the beginning of your next turn each tile is used only once until all tiles have been used at which point they are all available again after drawing a replenishment tile the players turn is over and the game continues with the next player avalon is part of the kosmos twoplayer series 
164865,1,1,2,0,0,0,0,1,1,2,2,5,0,2,1,0,0,0,2,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,6,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,a dark rift has opened spewing monsters of the abyss to lay siege to the citadel of modhelm all hope lies on the mighty heroes who unite to defend its walls bsieged sons of the abyss is a fully cooperative castle defense board game that combines exciting combat action with classic resource management in this thrilling battle 1 to 6 players control the mighty heroes of modhelm who must endure the siege of the encroaching enemies and hold out long enough for the messenger to return with a powerful magic artifact that will break the enemy forces during their turn heroes may take 3 actions they can spend these actions to visit the various buildings inside the citadel to get resources such as food gold special abilities and cards repair damaged buildings trade cards fight enemies from the walls or try to use the powerful catapult at the center of the citadel the heroes must coordinate their actions well to share resources gather vital supplies and survive the siege after the heroes have acted itrsquos the monsters turn each monster figure on the board will activate and perform their actions according to its rank for 12 rounds that encompass the 4 seasons the heroes must fight to keep the citadel safe if the messenger can return in time with the magic artifact the abyssal forces will be cast back into the fiery darkness to make matters worse a surprise disruption may summon the avatar of the abyss itself this behemoth marches inexorably towards the citadel stop it in time or itrsquoll shatter the defenses and destroy the citadel mdashdescription from the publisher 
244267,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,become one of four clans of adorable bearwarriors out to build the best neighbearhood in the forest dont expect this to be a picnic as your bears arent the only ones fishing for glory so be prepared to ward off attacks from your furry rivals by gathering resources pillaging your neighbears villages and developing your home turf the tale of your clan will become legend barbearian battlegrounds is a simultaneous secretaction dicepuzzle worker placement game for up to four players are your bears worthy enough to be every cubs bedtime story for generations to come its time to gather your clan bear down and hold on to your honey mdashdescription from the publisher 
107733,5,2,18,3,1,3,4,0,1,1,0,0,2,0,2,1,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,genius is relative in the big bang theory party game a new game that allows you and your friends to revisit moments from the smash hit tv series whether youve earned a phd in the science of the big bang theory or are discovering the world of leonard sheldon howard raj and their neighbor penny for the first time youre guaranteed to be laughing and having fun in each round one player serves as referee flips over a red card and reads it aloud if it has a green background and says experimental formula on it the referee indicates that as well the other players ndash who have seven cards in hand ndash each submit one or two cards face down that they feel best describes the category or description on the referees card for example if the red card says often leads to disaster you could submit a blue card such as killer robot if the red card were an experimental formula such as hilarious battle you submit two blue cards using your envelope such as horny engineer and giant rabbits if any player has a bazinga card in hand and wants to play it he must do so after each player has made a submission but before the referee has revealed them the referee then reveals cards from the red deck until he reveals a card of the same type either basic or experimental formula as the original card thereby creating entirely new criteria by which to evaluate those same submissions next the referee mixes up the submitted blue cards or envelopes so that no one knows who submitted what then the referee turns all of the cards face up reading each card name aloud he then ranks each card or pair of cards in the order he feels best matches the criteria on the red card the first place submission is awarded the highest numbered point chip which is taken from the pile the second place submission is awarded the second highest point chip and so forth the player to the left of the referee becomes the new referee and you start a new round whoever ends up with the most points wins 
212445,3,8,0,1,3,0,0,1,5,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,description from the publisher blood bowl is a game of fantasy football the basic game features a match between two teams drawn from a number of fantasy archetypes playing a warped version of american football the blood bowl boxed game contains two teams humans an allround team who are flexible enough to adapt to any style of play or orcs who make up in brute force what they lack in finesse the teams are represented by coloured plastic miniatures and pushfit assembly is required before use the game is expandable and additional rules and teams will be made available through expansion sets and supplements actions in the game are resolved through the use of dice regular sixsided dice are used to make tests in a number of cases such as when a player attempts to pick up the ball pass it catch it or dodge past an enemy player custom dice are used when one player wishes to block another using graphics to represent each of the different but all violent potential outcomes the rules in this edition of blood bowl are almost identical to those found in the competition rules pack which was the culmination of several years of development of the blood bowl living rulebook this has resulted in an incredibly wellhoned game which sees regular competition play around the world in fact each team takes turns moving blocking and advancing the football down the field the game comes with plastic miniatures this game is a part of the blood bowl series 
195518,6,3,0,1,1,0,0,1,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,crazy karts is a teambased fastpaced racing game for 38 players who compete in teams of two in which each player controls specific actions of their kart but they cannot communicate with their teammate in more detail one player controls the brakes and turns while the other player speeds up and fires the cannon teams must outmaneuver their opponents dodge obstacles grab powerups and avoid smashing into the walls all planning their actions in secret without talking need to turn left better hope your partner didnt accelerate race to the finish line in this wacky game of mayhem and shenanigans do you have what it takes to be a champion kart racer as with many other titles from portal games crazy karts includes four unique factions for the teams each with their unique power if you are play with an odd number of players a lone wolf faction allows a single player to compete with a unique set of skills and disadvantages 
245134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,how well can you remember the animal dice that youve seen in dackel drauf you think it might be easy but once you place the lid on the fifteen dice how many of them will you actually recall how many horses dogs cats and mice await inside the box 
254683,2,1,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,choose your favorite dododino miniature advance with blue or red cards and solve their whacky effects some will test your dexterity against your rivals by throwing bananas flicking dodo eggs or making meteors fall red cards are extra powerful but if too many players pick them during the same round their effects will be ignored green cards allow the dodo to react at any time damage your rivals so they discard cards with no cards in hand their dodos will retrocede as a penalty and draw some cards at the end of each round the dodo in the lead advances an extra space while the rest gets to draw a card the fastest dodo and dino will be saved from extinction one to six players compete in dodos riding dinosaurs a competitive family dexterity game that presents a crazy race 
115735,1,5,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,based on the television show of the same name there are many international versions of the show including the shark tank in the united states from the cbc website you are a dragon you are going to hear about some amazing ideas some are great successes and some are embarrassing flops with over 300 inventions from victorian times to the present can you sort out the brilliant from the bonkers are you in or out the goal of the dragons den board game is simple make as much money as you can you start with 500000 and three dragon cards in each round of the game you and your fellow dragons hear about six inventions you must decide if each invention is a goldmine a success or a flop and make an investment on the appropriate square on the board you double your money if youre right you lose your money if youre wrong and you can outsmart and outdeal the other dragons along the way the game includes a tabletop size full colour game board 340 invention cards 18 dragon cards 2 markers and a big bundle of dragon dollars family game suitable for ages 8 26 players 
160081,2,2,0,1,4,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,6,1,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,over a thousand years ago valandor the greatest known hero fell in battle fighting to protect the lives of those around him from shore to shore all owe thanks to his wondrous legacy now sacred sites across the land have been defiled and plundered by the disgraced wizard mortibris who along with his vile undead minions will stop at nothing to obtain the secrets of valandorrsquos power only the bravest heroes dare oppose him thrown together from the far corners of the realm they step boldly into the depths ready to face whatever foul evil awaits themhellip hero your quest begins here embark on a fantasy adventure for up to five players with dungeon saga dwarf kings quest with highly detailed gamepieces and learnasyouplay rules this set contains everything you need to transform your tabletop into a deep and immersive world of heroes and monsters play a single game in just 30 minutes or combine the carefully composed adventures for countless hours of classic quest gameplay when the fate of the world hangs in the balance which part will you play in the epic dungeon saga nbsp epic storydriven campaign classic quest atmosphere easy rules you can learn as you play characters that develop as the adventure unfolds beautifully illustrated 3d dungeons with doors barrels bookcases and more 26 detailed and fully assembled miniatures in coloured plastic evocative lsquoancient tomersquo packaging in a protective sleeve one player takes the part of the evil dungeon overlord with the forces of evil at his command and the others divide the mighty heroes between themnbspeach hero has strengths and weaknesses and teamwork is the key the mighty barbarian can slaughter many foes at a time yet he is lightly armoured and vulnerable to strong enemies the dwarf on the other hand is steadier as his thick armour can resist most attacks the elf is not as skilled a fighter as either of these instead preferring to stay at a distance where her finelyhoned archery skills can best be used finally there is the wizard the others may laugh at his lack of fighting skill yet it is often his magic that carries the day if the others can keep him alive that is this core set will be supported with a raft of expansion products as time goes on adding new challenges and game modes to your dungeon saga the first of these will be adventurers companion which will add an ai system for solo and fully cooperative play the ability to create unique characters from scratch using any model in your collection the tools you need to design your own dungeons and much more 
35540,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,from games web page translated from spanish emprendiendo its the most exciting business board game the only game with real cases and with real enterprises the things youll experience with it will help you to understand the business world and the situations you will in it it a amusing and exciting way discover how good you can be in the thrilling entrepreneur world to win you must collect enough money to buy the emprendiendo corporation 
170,8,1,4,2,7,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,family business takes mob warfare to a new level of backstabbing revenge and general bloodthirstiness which is what makes it such a blast to play every player controls a family and plays various cards to off other players family members in a game with this little structure its possible for everyone to gang up on one unlucky soul or for the damage to be fairly evenly spread either way the last family standing is victorious each player starts with a gang of nine characters to try to get rid of other gangsters contracts are played on them if these contracts are not blocked by anyone the targeted gangster is placed on the hitlist as soon as six gangsters are on the hitlist a mobwar is started this means that at the start of every turn the first character on this list is eliminated this goes on until the list is empty mobwars can also be triggered by cards being played when no more than the last six or fewer characters are in play a constant mobwar is going on until only one player has characters left in general players take turns clockwise however the turn goes to any player who plays a response card and then clockwise mode is resumed with the player next to himher lots of interaction as players play cards to put gangsters on the list save them have them replaced start a mob war or stop it 
146221,4,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,in forge war players will take on the role of blacksmiths in a kingdom rife with marauding harpies cursed dungeons and firebreathing dragons they are charged with gathering ore from the mines purchasing weapon designs from the market and then using these resources to forge weapons for adventurers who will go on quests to fight back the everdeepening darkness if the adventurers are successful they will return with more ore money and other rewards with which players can invest back into their burgeoning weaponsmithing empire at its core forge war is a rewarding game of aggressive investment which occurs through the acquisition of quests quest management becomes challenging for the player however because quests undertaken arent completed immediately but instead progress each turn and become more difficult at specific time intervals players will need to add more resources to their quests or face failure gameplay cycles through three different phases in each round the first phase consists of moving pieces around a hex grid to maximize resource production the second phase is a market phase that features an action blocking mechanic to gain access to new weapon plans and other advantages the final phase is the acquisition and management of quests which are selected from a pool of available cards 
233868,3,3,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,they ravaged their mother the earth and bound her with sorcerous chains the moon caught fire the sun froze in the veins of the world her lifeblood choked to dust the oceans boiled to miasmas that clotted the skies rocks fanged up from the stubble of dying forests as she began to rot her creatures her children survived as best they could tearing at each other prowling in her fetid hollows breeding abominations feasting on her fungi and moulds become sentient and as the ages pass some lineages of men grow monstrous even as others diminish weaken and become easily their slaves these higher men feed on the lesser growing in strength and hurl their tribes one upon the other in terrible truceless wars mdash until one tribe crushes the others into kneeling submission under a lord nameless save for his title tyrant but though decayed she was not slain with the little strength remaining she seduces worm the least the most abject of those creatures bred for meat unlikely savior through sorcery and helped by unlooked for allies worm follows the thread of his fate to her if he can free her her blood will spout into a flood and frenzy of returning life and her hatred will swell worm into being her champion her consort and her avenger the horned god based on the graphic novels by the acclaimed adrian smith hate is a highly kinetic endlessly brutal campaign game of postapocalyptic survival up to six players battle through a multigame chronicle where they use their unique clan to savagely plunder mutilate and demoralize their opponents death is permanent for clan members once they die they are out of the game the player who most expertly uses savagery gained by doing unspeakable violence upon their foes to upgrade their warriors and resources gained by plundering the land to unlock powerful new abilities from their village will win the game but only the player with the most hate will become the tyrant and rule over the rest mdashdescription from the publisher 
299252,3,7,9,1,6,0,0,1,1,0,1,0,0,0,0,3,2,0,0,2,0,3,0,0,1,0,4,1,4,0,0,0,1,1,0,0,0,2,0,2,1,0,1,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,1,0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,here to slay is a competitive roleplaying fantasy strategy card game thats all about assembling a party of heroes and slaying monsters and sometimes sabotaging your friends too from the creators of unstable unicorns in this game yoursquoll assemble a full party of heroes to slay dangerous monsters while working to avoid the sabotage of your foes the game also includes items you can equip to your heroes 1v1 challenge cards and roll modifiers to tip the odds in your favor the first person to successfully slay three monsters or build a full party with six classes wins the game every player gets to choose a party leader character to represent them throughout the game each party leader card has a class and a skill that gives you an edge over your opponents whether you enjoy fighters bards wizards or thieves youll find a party leader thats right for your play style but choose wisely because you only get one party leader for the whole game your heroes are brave adventurers ready to attack monsters and go head to head with your foes the game includes over 40 unique heroes each hero card has a class and an effect and each herorsquos effect has a roll requirement in order to use a herorsquos effect you must roll two dice and score equal to or higher than that effectrsquos roll requirement heroes take advantage of items magic and modifiers to increase their chances of making their dice rolls in order to slay that monster you must roll two dice and score equal to or higher than that monsterrsquos roll requirementnbsp be warned each monster has a roll range in which theyrsquoll fight back and if you score within that range your party might be in grave dangerhellip dont like what your opponent just played throw down a challenge challenge cards can be played instantly to try to stop another player from playing a hero item or magic card playing a challenge card initiates a 1v1 challenge in which you and another player both have to roll the dice if they win the challenge they still get to play their card but if you win the challenge you get to send their card directly to the discard pile mdash description from the publisher 
