GameId,GameName,Description
204493,Sakura Arms,sakura arm mdash known japanes 桜降る代に決闘を mdash twoplay duel game player first choos two seven megami japanes goddess differ keyword empow card player see oppon chose assembl deck ten 22 card player choos card take advantag megami power exploit oppon weak player duel see victori game use singl kind token repres life distanc aura defens flare special energi base zone token occupi move token zone attempt gain ideal posit set mani attack possibl mdash prepar avoid attack gameplay core simpl due limit environ relat easi learn card deckbuild game build deck play normal take less 20 minut first releas 2nd version sakura arm game system 3rd version system chang balanc updat sinc releas
220730,The Scarlet Pimpernel,year 1793 franc cower reign terror even innoc safe committe public safeti precious guillotin midst turmoil one man use courag cun fight brutal scarlet pimpernel along leagu follow scarlet pimpernel rescu innoc nose committe leav behind card show small pimpernel flower man behind rescu englishman sir perci blakeney must keep ident secret closest associ scarlet pimpernel play member leagu help scarlet pimpernel accomplish seven mission rescu innoc guillotin mission import last save young dauphin heir french throne whisk away vienna member leagu scarlet pimpernel help carri mission secur rout locat obtain requir number support resourc hors cart paper disguis fill five mission space task done place cube various locat board score point although player work togeth accomplish mission player highest score end game becom scarlet pimpernelrsquo trust advisor gameplay start player first player marker proceed clockwis turn must either take action pass may addit use rest cube initi action round end five mission space cube player pass success move complet mission turn must take action pass action avail turn includ basic action player tile action list one special favor tile collect basic action player tile allow choic two action move pawn place cube special favor tile give two action denot ldquordquo symbol play continu five mission space cube player pass success happen immedi complet current mission seventh mission complet player point win
145659,Scoville,town scovill like hot hot mean love pepper ndash theyr busi eat grow pepper that come youv hire town scovill meet need heat role employe scovill crossbre pepper creat hottest new breed youll manag auction plant harvest pepper youll abl help town fulfil order creat new pepper breed help make town scovill boom success let get plant round scovill consist blind auction determin player order plant phase harvest phase fulfil phase round player plant pepper field throughout game avail opportun crossbreed increas pepper plant harvest player move pawn field whenev move two plant field harvest pepper exampl harvest field red yellow pepper crossbre harvest orang pepper harvest pepper use fulfil town pepperi desir
148261,SeaFall,seafal 4xinspir game without player eliminationextermin set age sail world reminisc world seafal world start claw way dark age begun rediscov seafar technolog player take role mainland empir consult consortium advisor discov new island explor island develop trade send raid parti take part shiptoship combat risk legaci pandem legaci codesign rob daviau seafal evolv game play set grudg histori game build differ narrat everi tabl player open world due complex rule interact game communiti primarili becq creat faq call captain log
25021,Sekigahara: The Unification of Japan,battl sekigahara fought 1600 crossroad japan unifi nation tokugawa famili 250 year sekigahara allow recontest war ishida mitsunari defend child heir tokugawa ieyasu japan power daimyo feudal lord campaign last 7 week side improvis armi strategi forc alli could provid leader harbor deep doubt loyalti unit good reason sever daimyo refus fight even turn side midst battl conquer japan must field armi must sure follow combat cultiv loyalti alli deploy confid allegi win battl gain defect rank oppon sekigahara replet unusu mechan dice use card repres loyalti motiv without match card armi enter battl allegi repres hand size fluctuat turn battl seri deploy hidden unit stack base hidden loyalti factor loyalti challeng card creat potenti defect event sekigahara 3hour block game base japanes campaign wage 1600 7week war fought along japan two major highway scatter sieg backcountri skirmish elev tokugawa ieyasu shogun unifi japan 265 year sekigahara design offer histor authent experi within intuit game mechan play one sit great effort taken preserv clean game mechan despit healthi amount histor detail ruleset brief 6 page chanc take form uncertainti luck dice use combat decid card block armi card motiv combin armi motiv produc impact battlefield armi without match card dont fight battl resolv quick suspens tactic particip wide rang possibl outcom legitimaci repres hand size fluctuat week accord number castl player hold certain event deplet legitimaci like forc march lost battl recruit meanwhil function daimyo control key product area object enemi unit castl resourc exist map initi setup variabl situat alway fresh conceal inform block card lend addit uncertainti way game feel like actual campaign block larg stackabl everi unit board visibl strateg situat comprehens glanc compon use authent clan design color japanes feel true histori object castl econom center forc armi alli daimyo dispers support one front mean neglect anoth player pull compet prioriti side wonder oppon want fight unreadi great deal bluff game player must ralli sever daimyo coalit manag moral motiv clan forc dispers reason unifi object also dispers timefram compact skirmish occur island time scale 1 week per 2player turn map scale point point unit scale one block 5000 soldier number player 2 compon mount map 119 wooden piec 1 12 sticker sheet 110 card rulebook two player aid card design matthew calkin map card amp block art mark mahaffey sourc gmt websit
339614,Shinkansen: Zero Kei,tōkaidō line shinkansen began built 1959 aim inaugur fastest train time 1964 tokyo olymp shinkansen zero kei player take role builder take charg construct histor railway line correspond station also help olymp venu prepar game player prove effici role declar winner round game shinkansen build bullet train carriag card add train provid action abil action main allow build track station collabor prepar olymp venu obtain new carriag card carriag card associ citi line pass manag build correct order reward victori point five round correspond fiveyear construct line player victori point win bullbullbul la liacutenea tōkaidō del shinkansen comenzoacut construirs en 1959 con el objetivo de que el tren maacut veloz del momento estuvies listo para los juego oliacutempico de tokio en 1964 en shinkansen zero key los jugador en el papel de constructor se encargaraacuten de edificar esta histoacuterica liacutenea feacuterrea asiacut como las estacion que la forman ademaacut podraacuten contribuir que las sede oliacutempica esteacuten lista para los juego el jugador que desempentilde su tarea con mayor eficacia se proclamaraacut vencedor en cada ronda de una partida shinkanseniraacut formando tu propio tren bala cada carta de vagoacuten que antildeada tu tren te proporcionaraacut una accioacuten una habilidad esta accion te permitiraacuten principalment construir viacutea estacion colaborar en la preparacioacuten de las sede oliacutempica obten nueva carta de vagoacuten las carta de vagoacuten estaacuten asociada ciudad por las que pasa la liacutenea si consigu construirla en el orden correcto obtendraacut una recompensa en punto de victoria tras 5 ronda que corresponden los 5 antildeo que duroacut la construccioacuten de la liacutenea el jugador que haya obtenido maacut punto de victoria se proclamaraacut vencedor
235767,Sorcerer & Stones,xian eg targetblank hrefhttpsenwikipediaorgwikixiantao relnofollow noreferr noopenerhttpsenwikipediaorgwikixiantaoisma god spirit final form human becom act train enlighten xian practic immort possess god power earli qin dynasti mani taoist obsess idea xian studi act xian intens look possibl way increas chanc enlighten mani fascin legend result obsess game player travel back ancient kingdom attempt attain enlighten control spiritu stone qi life energi studi taoism player race see rise among peer first one becom xian achiev immort mdashdescript publish
249689,Sovereign Skies,edg space power hous oldearth final discov abund sourc atlum energi abyssi cluster system six alien planet strive maintain peac occupi planet recruit politician gain influenc power faction epic worker movement strategi game sovereign sky
235375,Spirits of the Forest,age mythic wind lift veil spirit world whimsic seraph drawn vigor ancient forest descend cloud take centenni game one seraph ndash great power curios life forest fascin eager gather plant anim sprite alik add mystic menageri bewar alon be like contest collect life forest well spirit forest player repres four element nourish forc natur four player compet acquir nine differ spirit symbol bound differ element natur turn player draft two spirit tile forest common pool 48 spirit tile collect favor token move place recov gemston player continu take turn tile collect forest end game player score natur point spirit augment favor token major whoever natur point end game win athmospher soundtrack author michael schacht enrich gameplay targetblank hrefhttpsmetricsystem1981bandcampcomalbumspiritsoftheforest relnofollow noreferr noopenerhttpsmetricsystem1981bandcampcomalbumspiritsofthefa targetblank hrefhttpsdittofmspiritsoftheforest relnofollow noreferr noopenerhttpsdittofmspiritsoftheforesta
193428,Street Fighter: The Miniatures Game,street fighter miniatur game prepaint miniatur game use univers tactic system system allow 2 6 player simul fight across icon roster street fighter control favorit charact roll dice play card fighter specif 40card battl deck
9625,Struggle of Empires,struggl empir recreat various war fought european power attempt becom domin forc europ rest world eighteenth centuri build armi fleet make allianc establish coloni improv economi ultim wage war expand empir care though proflig countri end consum revolut design think civilizationag renaiss set 18th centuri player take role one major power period fight europ coloni twist game war player must form two allianc alli player cannot fight mean backstab diplomaci worri hes alli hes end war mean player think care want fight want alli often want alli natur enemi go war guy doesnt realli want fight top lot improv tile buy shape empir plus allianc minor power possibl go revolut even though big empir build game scale 3 7 player pretti simpl rule
316786,Tabannusi: Builders of Ur,set ancient mesopotamia cradl civil time locat ur coastal region player work build great citi ur expand district establish power builder tabannusi builder ur featur stun board show citi ur divid 5 region tie specif color die 3 build district 1 templ district 1 port district turn worker activ one district activ district must first take die district die match color district serv two function 1 die becom resourc color 2 valu die determin district worker activ follow turn various action abl expand influenc various district expand construct site turn build score valuabl victori point also exert influenc templ district order earn king favor port district obtain ship import abil score victori point must spend action wise alway make sure keep eye general time game moment district empti dice score occur mdashdescript publish
272427,Terramara,terramara name villag found around 1500 bc mid late bronz age northern itali peopl live travel trade alp mountain rang river po main occup terramara peopl hunt farm metallurgi cast bronz tool like axe head stone mold hous villag built pile mean hous built ground support wooden stake terramara play chief clan live one villag goal develop clan explor land farther away trade villag reach sacr place improv battl strength discov new technolog creat use artefact player develop best clan gain develop point becom leader terramara win game mdashdescript publish
321277,Tinners' Trail,tinner trail set 19th centuri cornwal repres mine conglomer height tin copper mine industri must buy plot land across cornwal auction survey tin copper alway manag work point money effect mine place time extract ore ideal make profit deeper mine goe expens process get reduc cost mine place develop port train station adit drainag tunnel there mani improv go around made money mdash tri time market sell price high mdash invest industri outsid cornwal gain victori point earlier invest better return outplay competit make money left without two shill rub togeth edit tinner trail differ origin 2008 version sever way player count exampl 15 instead 34 resourc board set via tile instead die roll maintain variabl reduc random dualus card import part game give inform auction extra boost auction lead develop expans design david digbi
180205,Trans-Siberian Railroad,late 19th centuri russian govern commiss project build railroad would connect moscow west vladivostok east fellow player buy share railroad expand across russia attempt enrich along way lose control railroad tsar transsiberian railroad mdash origin one three titl winsom game 2015 essen set mdash share similar older winsom titl rail network alreadi print board individu railroad compani purchas link print four compani red blue green yellow activ start game one share compani auction player order provid start capit compani winner auction choos unoccupi link moscow anoth citi link valu list railroad initi incom set valu game begin turn bull buy stock specif one share one compani one share two differ compani money paid place railroad treasuri buy two share must pay addit 4 one two compani bull build link specif one link two link one extern link ie locat russia border mdash railroad public ie least two share purchas hold least mani share railroad player railroad one share stock purchas privat build direct link extend railroad exist network jump anoth railroad link extend network convolut way build two link second link must start first link built turn end cost build intern link 4 jump anoth railroad link must pay 2 railroad treasuri cost build extern link 8 plus 4 railroad per link jump build link valu link mdash 26 mdash ad railroad incom time railroad incom marker land pass black mark incom track railroad stock valu bump one level addit build two link extern link railroad stock valu bump one level bull pass buy two share build two link build one extern link pass move time token one space time track token reach end track railroad pay dividend hold stock railroad incom divid number share own round red 11 incom two share anoth player own one receiv 8 player 4 pay dividend reset time token 0 railroad stock valu least 48 game enter phase 2 start auction share black white railroad winner auction claim one nonextern link railroad connect anoth railroad network phase 2 pay dividend check see whether railroad stock valu equal less nation valu start 24 increas dividend payout phase 1 failur auction railroad share start either phase dividend payout phase 2 railroad nation railroad stock valu less nation valu railroad nation owner stock get one final dividend payment share railroad remov game nation complet nation valu increas three level nation took place point railroad stock valu 75 dividend marker reach end track game end otherwis player continu play game end player sum valu stock hold public railroad money hand player money win
142124,Tsukiji,tokyo 1930 morn wake lazi lot work tsukiji player restaur owner face trader tough auction best batch fish seafood understand logic price manipul quot set trap sabotag oppon seek greatest possibl profit tens fight best fish japan
279198,Tungaru,time earli seafar polynesian roam pacif came across archipelago tungaru today also known gilbert island rich nutrient resourc set colonis land spread cultur tungaru set player earli polynesian dice placement resourc convers mediumweight euro game player jump island island effort recruit nomad new tribe member colonis land spread cultur exchang good player use dice worker leader card blind reveal given neighbour custom shape meepl specif tribe effort success tribe mdashdescript publish
257614,Tussie Mussie,tussi mussi exemplifi victorian custom assign mean flower friend lover exchang inspir ideal eleg discret bouquet care made convey subtl messag recipi choos right flower make win tussi mussi tussiemussi base victorian fad assign mean flower friend lover exchang featur idivideyouchoos draft microgam 18 card play three round turn player look top two card deck offer one faceup one facedown oppon oppon take one leav activ player round end player four card point score talli highest score three round win mdashdescript design cowinn gencant design contest releas septemb 2019 board game month club 20 packag
62220,Urban Sprawl,publish websit game overview urban sprawl game 2ndash4 player urban sprawl abstract model growth town teem metropoli player assum role entrepreneur tycoon politicianmdasheach help develop hypothet anywher usa wealth prestig earn spent throughout game build rise later demolish better larger fare throughout game player gather valuabl permit result either wealthi invest foundat new build contract player strive becom domin one build zone order acquir benefici polit offic eventu lead end gamemdasha vibrant metropoli rever around worldmdashwhen player prestig crown winner game play grid street board provid framework build small town build place within grid identifi control marker wooden cube show player contribut grow urban area build valu determin cumul wealth prestig valu block construct start player turn may discard one build permit card hand invest gain wealth next player get 6 action point ap spend follow activ bull acquir new build permit card avail choos bull construct new build current avail bull acquir favor mdasha build contract player build activ carri variabl cost ap depend chosen card lie board player spent ap time quick reset phase readi next player turn phase event occur elect held various polit offic player receiv payout wealth prestig wealth payout provid fund new build prestig payout provid victori point general player tri build area provid better payout player also look construct build particular zone mdashgovern residenti industri commercialmdashin order help win elect politician confer special abil player hold offic mani build also provid onetim bonus built player benefit construct right neighborhood throughout game valu build general increas town grow citi larg metropoli neighborhood valuabl becom run new citi center spring urban area sprawl across grid game end player conduct final score prestig row earn point base accumul wealth score bonus point polit offic heldmdashaft player highest prestig total win game
161762,Wakanda,everi one hundr moon member differ tribe gather sculpt new totem totem creat repres valu famili villag courag cultur tribe make prestigi totem pole win contest wakanda player compet creat valuabl totem pole valu pole determin much stand what player start game three headdress six eight villag tile place row three tile tilt 90ordm show theyr play tile uniqu score rule rule appli player totem pole acquir tile turn player first draw one totem pole bag game includ 21 totem pole piec one eagl two chief three tomahawk four anim skin five teepe six sun player either place one totem pole piec avail villag tile place one headdress exist totem pole claim latter case place tile front tilt next villag tile line make avail play six pole claim player talli score base rule tile eg score 3 point per anim skin pole score 2 point per piec tallest pole high score win
281466,Yedo: Deluxe Master Set,delux edit featur updat artwork compon upgrad true delux abl set uprdquo experi yedo whether want negat interact game punish ever abl set yedo suit need paus play style new modular compon bring lot interest mechan yedo tea hous set uniqu helper wholl join turn specialist place regular discipl new type mission much much game japan 1605 ndash hidetada tokugawa succeed father new shogun rule great citi edo aka yedo citi known present time tokyo mark begin golden age tokugawa shogun socal edo period last 1868 natur power famili edo immedi tri curri favor new shogun ndash opportun clan look chanc power glori clan prove indispens new shogun work shadow acquir inform rival clan kidnap might oppos ascent assassin prove threat use cun prevent adversari us find glori honor eye new shogun ndash fail end rule mean necessari strategi game yedo player assum role clan elder citi edo earli year tokugawa shogun object game amass prestig point main complet mission player must gather necessari asset ndash import ndash outfox oppon prevent complet mission sever way reach goal tri complet mani mission possibl hope effort catch shogun eye choos subtl way gain power tri influenc shogun privat audienc also put rival shame buy lot luxuri good european merchant ndash care make right choic yedo etern glori pain disgrac two side coin
285992,Pac-Man: The Board Game,rediscov arcad classic master maze beat ghost get initi high score stay alert move quick smart gulp power pellet eat ghost extra point collabor competit game everyon play pacman player highest score win game come score pad keep track highest score one player play pacman gobbl mani pacdot avoid ghost score point finish part maze eat fruit eat ghost player play ghost blinki pinki inki clyde tri catch pacman avoid eaten stop pacman get high score
301919,Pandemic: Hot Zone – North America,diseas threaten north america stop pandem hot zone ndash north america player work togeth game discov cure three dead diseas threaten contin travel differ north american citi treat local popul prevent outbreak share research team discov cure late hot zone ndash north america shorter portabl version bestsel cooper game pandem
244691,UNO: Minecraft,uno minecraft theme play uno minecraft tnt blast fun watch creeper card make draw 3 card dont forget yell uno mine last card mdashdescript publish
258070,Alice,card game alic base novel alic adventur wonderland lewi carrol player put craze charact back respect chapter book player find collect charact first hide two differ card deck complet chapter card demand charact score point may sound easi problem charact dont fit chapter shrink drink increas size cake complet stori charact special abil help watch mischiev cheshir cat mdashdescript publish
17104,Canasta,game canasta said origin montevideo uruguay around 1940 spread argentina usa throughout world extrem fashion 1950s threaten displac contract bridg premier card game rule standard north america around 1950 version game gain worldwid popular mani countri canasta still play less origin form sometim alongsid number variat north america howev game canasta continu develop version favor mani american player call modern american canasta differ classic game canasta general agre best four player play partnership howev playabl version two three six player canasta standard deck play card game modifi ad two deck togeth ad four joker
253185,Chai,chai step shoe tea merchant combin tea flavour make perfect blend special either rooibo green oolong black white tea buy collect ingredi fulfil customersrsquo order tea merchant turn one follow visit market select addit reserv custom end turn player may complet tea order one custom card hand visibl custom pool base tea token tea flavour addit shown card need ingredi place empti tea cup player flip tip receiv coin bonus move thermomet round tracker one notch cup fill game end five round cup fulfil final order complet player complet last turn player play number turn score player add victori point fulfil custom order add leftov money total 35 player game addit point award player fulfil order divers tea recip award tie friend winner receiv 5 point player victori point custom order money award win game best tea merchant case tie person least number fulfil custom card win still tie person least amount money win break tie victori share mdashdescript publish
249821,Codenames: Harry Potter,codenam harri potter featur gameplay codenam duet player work togeth reveal right card run time summon lord voldemort anoth dark wizard card player need guess featur word phrase one side imag
146130,Coin Age,coin age microgam two player that play singl card pocket chang player take turn place coin map control space outmaneuv oppon score victori point coin age use innov coin slap mechan determin avail action player turn take one remain type coin hand one quarter one nickel one penni one dime shake slap tabl base number coin match side player either place coin map move previous place coin adjac space remov altogeth place coin player may also place coin top oppon coin sizerank smaller quarter give victori point end game highest probabl cover oppon coin age quickplay area control game lot player interact bit pushyourluck gameplay
32165,Darjeeling,darjeel two main board area first array squar repres one two three halfcrat tea four differ varieti color player marker move array pick tea rate one squar per turn simpl rule govern movement array player compet desir squar eventu sever time per game player enough squar singl color fit togeth halfcrat make whole crate make tea shipment pay victori point three differ way first demand award 6 vp depend long sinc anyon ship varieti second shipment least four crate flat bonus 1 vp per crate third pivot vp award begin player next subsequ turn tea shipment repres cube player color tea varieti color sort barg new shipment tea alway place two main board area top column recent shipment number total shipment vari number player game shipment made old shipment drift farther column eventu play begin turn look see shipment column pay vp better multipli higher still column constitut drive forc game nobodi els want see shipment top column sever turn row player thus incent make shipment even havent yet assembl larg number crate race 100 point runaway leader easili take rest tabl vigil best game darjeel among vigil player
179572,Dice City,kingdom rolldovia turmoil royal high queen decre new capit old one sack hord barbarian bandit south leader one countri influenti nobl famili player vie establish provinci citi best home rolldovia new capit must choos citi path gain approv other kingdom dice citi dicecraft game locat citi act chang face dice turn use tactic strategi press claim sever way promot citi creat strong armi construct wondrous build open trade rout secret manag citi natur resourc care make best fortun
12995,Dungeon Twister,dungeon twister 2player high level strategi game 2 team adventur various power trap dungeon board compos 8 room move rotat player turn player abl spend action move around dungeon pick use item battl oppon team turn move room dungeon goal reach 5 victori point point collect move adventur dungeon kill oppon adventur object dissemin across whole dungeon bring adventur wellneed power player charact differ power run fast fight disarm trap cleric heal magician burn everyth sight goblin weak simpl fact get bring two victori point combat action manag via card move fight heal turn room must manag action point obtain play card card drawn select set card player player access panel card begin game game realli manag resourc adapt chang environ dungeon twister origin game dungeon twister seri
258154,Fluttering Souls,flutter soul captiv beauti illustr twoplay game base japanes legend white butterfli compet collect kaleidoscop butterfli hope visit white butterfli soul lost love one legend white butterfli mani year ago apprentic merchant name takahama fell hopeless love woman name akiko becam engag tragic akiko die could wed takahama distraught built life success career could bear away love dedic akiko abandon trade gave life upkeep cemeteri buri 50 year takahama visit akikorsquo grave everi day singl pure white rose one day takahama fell ill could go outsid fear may die sister niec came care lay unabl move butterfli purest white land gentl pillow annoy takahamarsquo niec tri shoo butterfli would stray pillow die man takahamarsquo final breath left bodi butterfli flew grave akiko disappear white butterfli believ visit soul love one worri takahama visit grave day akiko look leav soul join overview flutter soul 2 player game made 3 5 round round player take turn collect butterfli earn victori point either set player collect victori point end round award white butterfli token visit lost love one first player collect 3 white butterfli token winner mdashdescript publish
139992,Kaosball: The Fantasy Sport of Total Domination,game descript publish kaosbal new kind fantasi sport game combin rugbystyl pass finess first person shooter dominationstyl score result tens game skill bluf luck lethal brutal like youv never play brought acclaim design eric lang kaosbal use excit cardbas play mechan put player role coach manag uniqu gamealt team scrimmag sudden death period outscor oppon player need balanc score kill oppon use power cheat effect ndash long money pay ref two match play kaosbal includ multipl mode play tradit headtohead partnershipsbas allianc maximum kao three fourplay mode 3060 exhibit game complet pregam draft ringer team upgrad leagu play eight player upgrad stay place game game creat uniqu sens progress
178591,Lunarchitects,fellow player architect luna mare architectur firm plan first base moon compet cowork access build blueprint astronaut construct resourc develop success moonbas lunarchitect mediumweight strategi game player move pawn forward refil circular queue claim build blueprint player use claim blueprint build person moonbas plan front instead turn proceed clockwis player furthest behind queue alway take next turn make blueprint choic matter qualiti quantiti blueprint four stage shuffl stack stage increas cost power time player complet lap blueprint queue score occur game end fourth round score player collect point winner plan guid creation first settlement moon unknown tile arrang variabl score scheme determin start make game replay never singl mostpow strategi inspir welllov game glen lunarchitect famili game 15 player play hour
101721,Mage Wars Arena,would like mage vast differ school philosophi magic come togeth arena fight death would illusionist battl druid warlock fight beastmast priestess fare wizard mage war mdash redub mage war arena 2015 distinguish mage war academi mdash pit power mage dead arena combat mage use fullycustomiz book spell achiev total victori oppon summon mighti creatur battl name cast power spell attack foe thwart everi plan strategi use hidden enchant turn tabl rule day adorn mighti weapon armor arcan artifact ndash await arena mage war mage war tactic board game combin card game miniatur game combin best element genr game play arena game board divid squar area call zone regul movement placement object mage player start corner arena opposit enemi player hold spellbook spell card pull cast game feel real mage turn page tome magic plan strategi turn point system allow choos spell spellbook power spell spell outsid school train cost point full access cast spell want turn allow unpreced level rich strategi tactic mani spell ndash creatur equip enchant ndash place board becom object game creatur move around arena attack enemi mage attack deal damag well interest special effect burn corrod stun daze push crippl paralyz etc creatur destroy receiv much damag control power curs enchant contain wall creatur everi mage come differ school magic uniqu spell strategi beastmast tri rush swarm enemi hord anim buf natur enchant warlock go right throat arm power lash hellfir helm fear demonhid armor along way enemi mage hell use curs fire attack contain destroy enemi creatur wizard trickster master metamag counter steal redirect destroy enemi spell mana hes also master teleport portalsg priestess defend knight angel power heal protect spell shell wear enemi overwhelm end base game come need get start spellbook extra spell custom spellbook arena game board dice marker etc new mage releas everi month add new spell power varieti game game collect fulli customiz extra copi spell avail mage war core spell tome 1 mage war core spell tome 2
192185,Matryoshka,rare matryoshka compos seven doll spread year end distribut random among antiqu collector collector arrang meet exchang doll tri reassembl rare matryoshka obvious collector want leav meet valuabl collect succeed matryoshka play four round round player show matryoshka hand player make hidden trade offer check offer player trade card anoth player end round player must show part collect place matroyshka front way player know theyr look player valuabl collect end game win
140271,Maximum Throwdown,maximum throwdown pit six player one anoth battl royal cardthrow action player individu deck card take turn throw card onto share play area tri cover icon oppon card keep icon visibl turn draw one card deck throw one card ndash right icon play youll draw card throw card steal card oppon dump gutter break free share play space order keep cover ndash perhap import ndash score point turn enough visibl icon play card toss whoever point win
169987,Maximum Throwdown: Overload,six throwdown deck doubl excit maximum throwdown overload standalon expans cardthrow battl game maximum throwdown origin game player draw one card deck throw one card ndash right icon play theyll draw card throw card steal card oppon dump gutter break free share play space order keep cover ndash perhap import ndash score point turn enough visibl icon play standalon expans player choic 6 new faction use combin 6 exist 6 new abil faction play differ anoth focus skill wendi doomtown other focus protect reviv card even bomb also brand new land card offer special abil integr maximum throwdown
154386,Medieval Academy,squir welcom mediev academi place youll train becom knight youll master art joust tournament complet danger quest polish educ youll also serv king show sens chariti gallantri one knight king arthur time show yoursquor capabl mdashfath advevan nicolus emilius chairman mediev academi mediev academi famili game player take role squir want outdo other differ train categori score chivalri point achiev goal six turn game player must wise draft card use play right time move disc train track end turn vi squir chivalri point win game knight king arthur
176396,Quadropolis,player build metropoli quadropoli first announc citi mania theyr compet one anoth shop park public servic structur place game last four round round player first lay tile appropri round random 5x5 grid player four architect number 14 turn player place architect next row column grid claim tile that far number architect place eg fourth tile architect 4 place tile appropri number row column player 4x4 citi board claim resourc associ tile inhabit energi player take tile figur place nowempti space next player cannot place architect row column tile locat addit cant place one architect top anoth placement cut play option everyon els later round player place four architect round end remain tile remov tile next round laid four round game end player move inhabit energi among tile point game see maxim score game end score six type build depend well build citi mdash long activ build inhabit energi requir residenti build score depend height shop score depend mani custom public servic score depend number district citi park score depend number residenti build next harbor score base longest row column activ harbor citi factori score base number adjac shop harbor build worth victori point vps player sum valu theyv score type build citi whoever highest score win
8243,Rolit,basic 4player othello albeit friend sinc place piec color even none board featur uniqu ballshap object four color roll proper color convert oppos flip 2player othello game add higher chao factor 3 4 player game sinc dont control oppon
93260,Summoner Wars: Master Set,summon war fastplay actionpack card game 24 player take role summon power be har power mysteri summon stone lead race conquest wartorn planet itharia summon wield terribl magic battlefield freez foe place drain enemi power even bring rain fire heaven notori summon great race hord warrior battlefield clash neverend struggl supremaci summon mage general must combin wizard might clever tactic defeat enemi summon opposit side battl summon war master set contain six new differ complet faction choos play shadow elv conceal plan swirl dark choos bender confound foe turn troop command vargath mountain goatfolk call lightn heaven select nefari sand goblin delight malici trickeri muster deep dwarv control forc geomanc lead feroci swamp orc war hack upon foe snare vine strategi shape composit deck card use tactic determin effect card battl call wall stone protect combat serv magic portal summon warrior call forc forth send surg wave enemi cast spell bolster forc cut would oppos victori come death oppon summon
157526,Viceroy,viceroy board game bid resourc manag set fantasi univers famous russian ccg berserk player struggl control world laar recruit varieti alli enact various law card allow player develop state militari magic might increas author get precious gem need continu expand nation game progress player build power pyramid use charact law card card effect depend level pyramid card play effect may give resourc card victori point player power point end game becom ruler entir laar winner
231314,真打 (Shin-Uchi),compet 3 player right perform final storytel rakugo exhibit hall user summari shinuchi card game theme rakugo japanes tradit verbal perform player tri earn fame take role tori final perform stage nine stage game stage player play one two card player play highest rank score fame point lowest player first choos card reserv put hand end game player total fame point score add special bonus depend card play highest scorer win game publish summari 日本の伝統文化である「落語」をテーマにしたカードゲームです。 プレイヤーは落語家になって名声を獲得し、最も名声を獲得したプレイヤーの勝利となります。
234487,Altiplano,altiplano bagbuild game along line orleacutean set south american highland andes altiplano competit limit resourc consider orleacutean greater focus altiplano build product best least better player player start uniqu role tile give access differ good method product player limit access product start acquir addit product site game open new option various type good mdash fish alpaca cacao silver corn mdash characterist place use exampl silver sold high price market fish exchang good harbor alpaca produc wool farm made cloth asid build effect product player must fulfil order right time develop road good time store good clever enough fill warehous valuabl way often good warehous keeper relev end best produc
202737,Are You Dumber Than a Box of Rocks?,failureself doubtexistenti despair best sum feel immedi aftermath play dumber box rock read professor three chanc beat box rock trivia three hundr multipl choic question pepper across one hundr card answer question either 0 1 2 also includ wooden human pawn three synthet yet astound astut rock rumor teach night class univers anyway someon read one question aloud prefer front group friend love one relish public humili speak answer shake box contain two number rock hold breath open box answer gave correct rock guess right number advanc either human pawn rock one space scorecard bestofthre challeng chanc beat clever littl pebbl isnt easi youv hope pass challeng next victim take time one round gameplay take five minut shame last decid longer
160567,BANG!: The Walking Dead,bang walk dead shoot em card game base bang faction walk dead face battl surviv player becom famous walk dead charact take role leader savior survivor loner leader survivor reveal attempt protect everyon stay aliv savior hide ident aim kill leader survivor survivor also go incognito aid leader stay aliv loner cours work alon tri defeat everyon els accomplish object bang walk dead interchang origin bang game play much way player tri determin team use card hand attack other heal ideal end team top
167513,Barony,baroni player ambiti baron tri extend dominion land succeed becom new king begin game player creat board random nine tile per player tile compris three hexagon hexagon one five landscap type forest plain field mountain lake player place three citi game board knight citi take turn clockwis order player take exact one action six possibl action recruit add two knight citi three knight citi adjac lake movement move one two knight one space knight cant enter lake blub mountain oppos pawn space oppon citi stronghold two knight oppos color move second knight space oppos pawn villag remov token take one resourc villag owner construct remov one knight game board replac villag stronghold gain one resourc token match landscap structur new citi replac one villag citi earn 10 victori point vps expedit remov two knight reserv place one back box play empti space edg game board nobl titl discard least 15 resourc point upgrad titl baron viscount count marqui final duke player gain titl duke finish round talli vps player score resourc still possess rank game number citi built whoever vps win
191624,Bear Valley,bear valley must first surviv treacher wilder escap safeti camp end valley player start 26 camper along bear river must navig wilder avoid bear tri get lost map trail challeng built player explor wilder wilder card featur beauti illustr realist art three six exit point along varieti featur manmad natur origin two game ever play gameplay structur around clever movement mechan first player move one card second player move two card third player three six player charact advantag disadvantag use across varieti play option mdash short long play regular advanc dive cave row cano cross bridg climb mountain cut treacher underbrush stop noth mdash except bear mdash first reach base camp surviv escap bear valley
168421,Bohnanza: Ladies & Gangsters,bohnanza ladi amp gangster english languag compil two standalon bohnanza game previous avail german ladybohn manch mögen heiss al cabohn ladi three fiveplay game includ femal version bean use bohnanza get money field harvest ladi bean top card get money field harvest babi bean top new rule reorder bean field gangster one twoplay game must pay bean mafia turn bean mafia take bean field match grow also take match card drawn game also includ new bean irregular beanomet
